aon,daily_decr30,daily_decr90,rental30,rental90,cnt_loans30,amnt_loans30,maxamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,payback30,payback90,Year,Month,Day
1308.0,647.5263333,650.83,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,17
1934.0,212.019,212.019,-987.45,-987.45,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,29
1465.0,21913.05533,22117.66,1783.45,1352.51,8,48,6.0,12.0,72,6,2.571428571,2.272727273,2016,7,29
347.0,964.72,970.4,1059.95,1096.5,5,30,6.0,5.0,30,6,4.0,4.0,2016,1,7
1173.0,16380.0,23429.57,6964.41,14805.91,4,42,12.0,9.0,78,12,3.333333333,3.666666667,2016,10,8
251.0,1800.0,1800.0,625.69,664.84,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
306.0,0.403333333,0.403333333,344.52,344.52,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,6
598.0,2920.833333,2925.0,834.47,854.47,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
182.0,1990.384,2004.98,3787.92,4734.9,4,24,6.0,4.0,24,6,4.0,4.0,2016,6,7
143.0,7.466666667,7.466666667,2049.04,2049.04,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,28
407.0,8637.0,14524.65,2461.26,4437.76,7,42,6.0,20.0,120,6,4.625,3.952380952,2016,8,14
234.0,57.9,57.9,213.84,213.84,6,36,6.0,6.0,36,6,3.142857143,3.142857143,2016,6,18
247.0,4281.622333,4288.23,880.09,900.09,5,30,6.0,5.0,30,6,1.4,1.4,2016,1,7
1602.0,37.613,37.613,1603.7,1603.7,3,18,6.0,3.0,18,6,3.666666667,3.666666667,2016,6,29
334.0,394.355,394.355,-10.65,-10.65,2,12,6.0,2.0,12,6,1.5,1.5,2016,6,15
716.0,128.6843333,128.6843333,489.26,489.26,7,42,6.0,7.0,42,6,1.428571429,1.428571429,2016,6,17
1485.0,29728.176,29937.32,22991.69,31808.55,13,78,6.0,20.0,120,6,1.666666667,1.6,2016,7,26
166.0,5968.536,6011.64,9903.75,10834.87,11,66,6.0,12.0,72,6,2.454545455,2.5,2016,8,7
291.0,16944.59167,17049.25,3096.65,4488.59,5,30,6.0,6.0,36,6,3.2,3.2,2016,7,19
702.0,6.14,6.14,1553.1,1553.1,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
124.0,28812.58,31213.39,5296.54,6557.74,5,30,6.0,5.0,30,6,1.75,1.75,2016,2,8
106.0,1.220666667,1.220666667,36.74,36.74,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
334.0,156.52,156.52,2123.7,2123.7,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,30
579.0,3399.529,3416.47,782.7,989.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
108.0,18560.0,21943.8,1500.33,2090.46,2,18,12.0,2.0,18,12,2.0,2.0,2016,6,8
272.0,3055.05,3065.15,220.13,260.13,2,12,6.0,2.0,12,6,29.0,29.0,2016,7,20
848.0,3524.0,3524.0,849.91,1137.01,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,8
1328.0,10772.0,14744.14,600.09,4621.22,0,0,0.0,0.0,0,0,0.0,0.0,2016,9,8
1273.0,7650.0,12484.44,200.13,887.99,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,8
453.0,60.35866667,60.35866667,1326.92,1326.92,6,36,6.0,6.0,36,6,3.666666667,3.666666667,2016,6,14
128.0,5435.511,5483.37,353.7,479.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,21
958.0,5427.958667,5479.34,6502.0,7796.4,4,24,6.0,5.0,30,6,4.5,6.2,2016,7,16
1331.0,32.93333333,32.93333333,581.36,581.36,4,24,6.0,4.0,24,6,6.0,6.0,2016,6,26
1367.0,272.3123333,272.3123333,18.17,18.17,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,23
106.0,7603.0,7725.64,2128.06,4760.0,2,12,6.0,2.0,12,6,4.0,4.0,2016,4,8
175.0,2150.0,2150.0,4874.68,5635.88,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
265.0,-0.266666667,-0.266666667,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
798.0,35.118,35.118,1082.88,1082.88,6,36,6.0,6.0,36,6,3.666666667,3.666666667,2016,6,18
107.0,1060.0,1060.2,11217.36,14845.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,30
147.0,7896.0,12510.86,699.95,1924.28,1,6,6.0,2.0,18,12,8.5,8.5,2016,10,8
1549.0,27902.0,31421.12,7075.43,11774.0,12,72,6.0,23.0,138,6,1.833333333,2.347826087,2016,2,8
573.0,16.25,16.25,1428.3,1428.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
419.0,2530.539,2560.77,1313.13,1790.13,2,12,6.0,3.0,18,6,6.0,9.666666667,2016,9,7
418.0,2735.44,2757.7,48.0,90.0,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,14
521.0,0.0,0.0,1357.2,1357.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,6
550.0,28200.0,37245.82,2435.13,3188.91,4,42,12.0,5.0,54,12,1.75,1.8,2016,7,8
60.0,19.26633333,19.26633333,711.2,711.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,6
481.0,79.07533333,79.07533333,2776.62,2776.62,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,22
839.0,4396.578333,4431.45,2499.9,2821.34,5,30,6.0,8.0,48,6,1.666666667,2.25,2016,7,7
394.0,10853.25,10882.5,811.39,918.31,5,30,6.0,8.0,48,6,3.5,5.0,2016,7,27
632.0,1547.0,1547.0,12180.56,15229.28,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,24
621.0,7080.0,7149.6,5577.54,6611.34,3,18,6.0,6.0,36,6,5.5,7.8,2016,4,8
898.0,4963.44,4988.16,6804.34,8316.24,2,12,6.0,3.0,18,6,0.0,2.5,2016,10,7
863.0,44.8,44.8,1586.4,1586.4,3,18,6.0,3.0,18,6,4.5,4.5,2016,6,24
162.0,32.5,32.5,2502.76,2502.76,4,24,6.0,4.0,24,6,8.0,8.0,2016,6,26
58.0,7.0,7.0,578.1,578.1,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
351.0,11190.76,11212.8,2364.05,2451.92,5,30,6.0,6.0,36,6,5.0,5.833333333,2016,7,29
77.0,12.46666667,12.46666667,124.95,124.95,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,17
550.0,47.48333333,47.48333333,993.0,993.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
1070.0,63.764,63.764,934.61,934.61,4,24,6.0,4.0,24,6,2.333333333,2.333333333,2016,6,19
538.0,7.526666667,7.526666667,177.15,177.15,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,6
1395.0,3167.578,3196.63,568.98,948.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,7
421.0,9120.0,9135.48,430.27,550.27,2,12,6.0,4.0,24,6,0.0,6.666666667,2016,7,30
212.0,222.5686667,222.5686667,4018.82,4018.82,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
482.0,11611.0,28736.76,1392.04,7042.5,5,30,6.0,9.0,54,6,2.5,3.1,2016,8,13
531.0,5.6,5.6,970.62,970.62,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,21
740.0,20213.0,20378.46,4078.3,5533.9,6,36,6.0,17.0,102,6,4.142857143,3.294117647,2016,5,8
543.0,12838.0,21353.41,10478.9,17282.99,4,24,6.0,14.0,84,6,2.666666667,1.846153846,2016,10,8
1134.0,1562.1,1569.0,1575.67,1625.14,5,30,6.0,5.0,30,6,4.25,4.25,2016,3,7
158.0,1700.0,1700.0,99.56,99.56,1,12,12.0,1.0,12,12,0.0,0.0,2016,11,8
1533.0,54.891,54.891,3763.53,3763.53,1,6,6.0,1.0,6,6,9.0,9.0,2016,6,27
1093.0,1573.442667,1610.41,378.21,867.93,2,12,6.0,3.0,18,6,0.0,36.66666667,2016,7,22
419.0,15.63333333,15.63333333,70.0,70.0,3,18,6.0,3.0,18,6,2.5,2.5,2016,7,6
274.0,12768.0,13827.5,3013.83,3852.67,0,0,0.0,1.0,6,6,0.0,0.0,2016,7,8
336.0,4054.62,4065.4,5508.28,8125.09,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,21
721.0,29264.0,33370.09,4143.48,5147.58,3,30,12.0,7.0,54,12,4.5,2.5,2016,3,8
1048.0,107.98,107.98,675.0,675.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
150.0,22978.0,36054.84,49068.99,76981.3,1,12,12.0,1.0,12,12,0.0,0.0,2016,6,8
528.0,5325.690333,5339.17,15348.99,19929.09,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,7
103.0,8526.0,8526.0,1554.26,1554.26,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,15
470.0,13294.83,13301.83,17537.79,17537.79,4,30,12.0,4.0,30,12,2.5,2.5,2016,11,8
768.0,4851.0,4851.0,697.93,697.93,1,6,6.0,1.0,6,6,2.5,2.5,2016,8,19
130.0,557.25,568.7,2489.28,2900.18,4,24,6.0,5.0,30,6,5.0,5.0,2016,5,7
1909.0,148.675,148.675,730.36,730.36,9,54,6.0,9.0,54,6,2.888888889,2.888888889,2016,6,19
489.0,4914.0,6723.42,398.24,3976.7,3,18,6.0,6.0,36,6,8.0,6.2,2016,11,8
145.0,3.4,3.4,12.0,12.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
860.0,212.868,212.868,1145.34,1145.34,8,48,6.0,8.0,48,6,2.75,2.75,2016,6,27
800.0,70.404,70.404,1791.12,1791.12,2,12,6.0,2.0,12,6,3.0,3.0,2016,12,6
1160.0,5145.720667,5174.71,1243.85,1587.13,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,7
1045.0,0.265333333,0.265333333,31.32,31.32,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
1312.0,12699.0,14512.92,4687.74,5126.86,3,24,12.0,4.0,30,12,1.666666667,2.0,2016,4,8
1026.0,25.272,25.272,-93.0,-93.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,2,6
87.0,44.526,44.526,3759.66,3759.66,2,12,6.0,2.0,12,6,11.5,11.5,2016,6,18
234.0,4454.333333,4480.0,1099.97,1505.65,4,24,6.0,5.0,30,6,5.75,7.6,2016,11,7
178.0,3274.0,3335.0,11355.99,12294.99,2,12,6.0,2.0,12,6,1.0,1.0,2016,3,8
598.0,348.087,348.087,2198.78,2198.78,16,96,6.0,16.0,96,6,1.625,1.647058824,2016,6,29
339.0,8645.808,8741.12,14491.53,18524.65,2,12,6.0,7.0,42,6,5.0,5.166666667,2016,7,28
688.0,6220.0,6242.95,4504.4,7881.38,2,12,6.0,2.0,12,6,8.333333333,8.333333333,2016,6,8
719.0,1022.544,1027.86,1638.8,1970.72,1,6,6.0,1.0,6,6,13.5,13.5,2016,7,18
855.0,2144.0,2144.0,1698.81,1698.81,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,20
1601.0,4.716,4.716,17.46,17.46,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,18
559242.3518,62.47733333,62.47733333,140.0,140.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,28
330.0,52.2,52.2,190.8,190.8,3,18,6.0,3.0,18,6,2.0,2.0,2016,9,6
400.0,2551.0,2551.0,199.12,199.12,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,19
264.0,80.208,80.208,3623.28,3623.28,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,24
745.0,3967.0,6457.32,7998.23,12049.22,3,18,6.0,10.0,60,6,13.33333333,7.5,2016,8,16
241.0,63.037,63.037,2521.09,2521.09,5,30,6.0,5.0,30,6,2.4,2.4,2016,6,13
134.0,700.0,700.0,174.0,261.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,7
643.0,1139.0,1139.0,99.56,99.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,17
736.0,5086.556667,5111.85,870.37,1077.89,9,54,6.0,10.0,60,6,2.625,2.8,2016,8,7
391.0,5191.593667,5311.37,10511.67,14070.11,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,17
1224.0,10181.89833,10346.39,3456.85,2882.6,5,36,12.0,8.0,54,12,2.5,3.571428571,2016,7,25
223.0,12.5,12.5,179.75,179.75,2,12,6.0,2.0,12,6,15.5,15.5,2016,6,25
1751.0,16.5,16.5,53.01,53.01,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,6
480.0,5000.0,5000.0,3704.61,3704.61,2,24,12.0,2.0,24,12,3.5,3.5,2016,8,20
574.0,27.21,27.21,2231.64,2231.64,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,18
1984.0,60.33133333,60.33133333,1426.33,1426.33,2,12,6.0,2.0,12,6,10.0,10.0,2016,6,19
342.0,8354.0,9659.12,899.65,1079.65,2,12,6.0,2.0,12,6,0.0,0.0,2016,2,8
97.0,42.89066667,42.89066667,1190.24,1190.24,5,30,6.0,5.0,30,6,3.25,3.25,2016,6,16
476.0,14047.79667,14151.78,4315.0,5291.25,6,36,6.0,8.0,48,6,3.333333333,4.0,2016,7,25
1340.0,6.833333333,8.2,1851.8,1943.9,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
95.0,616.1333333,622.0,295.02,402.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,7
1012.0,2131.007,2142.59,623.26,868.23,2,12,6.0,3.0,18,6,16.0,16.33333333,2016,11,7
1658.0,7901.733333,7905.2,1605.99,1605.99,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,20
2327.0,16.56666667,16.56666667,7705.5,7705.5,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
862.0,5109.5,5115.0,4355.88,4703.15,1,6,6.0,2.0,12,6,16.5,16.0,2016,11,7
350.0,-0.043333333,-0.043333333,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
615.0,7370.456,7426.71,1666.28,4597.12,3,18,6.0,5.0,30,6,2.5,2.25,2016,7,22
1077.0,4382.553333,4414.98,10561.8,13495.6,2,12,6.0,3.0,18,6,0.0,1.5,2016,7,20
1982.0,33.375,33.375,1075.45,1075.45,3,18,6.0,3.0,18,6,1.5,1.5,2016,5,6
315.0,21.89733333,21.89733333,301.29,301.29,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,6
210.0,0.0,0.0,570.72,570.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,16
310.0,36.58,36.58,806.64,806.64,4,24,6.0,4.0,24,6,2.25,2.25,2016,12,6
1118.0,9127.0,18806.52,200.13,3862.08,2,18,12.0,5.0,48,12,0.0,5.25,2016,10,8
315.0,2450.0,2450.0,200.13,200.13,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,14
459.0,46.046,46.046,187.53,187.53,3,18,6.0,3.0,18,6,6.0,6.0,2016,6,21
871.0,15890.93167,16070.59,3002.15,2818.15,2,12,6.0,3.0,18,6,0.0,4.0,2016,7,25
872.0,39.66666667,39.66666667,97.44,97.44,2,12,6.0,2.0,12,6,2.0,2.0,2016,7,6
791961.0839,9965.391,10110.97,1292.11,2673.49,5,36,12.0,10.0,66,12,3.2,2.666666667,2016,7,21
178.0,49.184,49.184,386.88,386.88,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
241.0,11622.344,11660.27,1506.81,1616.43,3,18,6.0,3.0,18,6,11.0,11.0,2016,7,14
1176.0,1145.64,1148.9,803.04,860.4,6,36,6.0,7.0,42,6,5.666666667,5.428571429,2016,2,7
95.0,27000.0,27000.0,7636.77,7636.77,1,12,12.0,1.0,12,12,0.0,0.0,2016,1,8
1396.0,9501.637333,9528.14,7102.24,9667.22,4,24,6.0,6.0,36,6,4.25,4.666666667,2016,7,22
405.0,34549.0,59512.46,2798.96,7436.42,5,30,6.0,17.0,102,6,4.666666667,2.888888889,2016,10,8
264.0,4508.584,4513.12,12185.54,14519.6,3,24,12.0,4.0,30,12,14.0,10.66666667,2016,9,7
1927.0,27435.662,27819.62,13277.19,17093.64,12,72,6.0,30.0,180,6,1.727272727,1.466666667,2016,7,27
1380.0,1660.629333,1666.88,1497.58,1712.66,4,24,6.0,6.0,36,6,5.75,5.0,2016,4,7
1230.0,9.866666667,14.8,4214.46,4799.96,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,7
674.0,7422.0,19470.0,2352.69,4202.58,1,6,6.0,9.0,54,6,10.0,5.181818182,2016,9,8
106.0,307.5836667,307.5836667,1349.37,1349.37,5,30,6.0,5.0,30,6,2.0,2.0,2016,6,29
1910.0,4909.42,4935.13,1323.35,1474.75,7,42,6.0,9.0,54,6,4.166666667,4.125,2016,10,7
259.0,698.804,702.29,70.0,75.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,7
881.0,1911.555667,1930.29,1175.76,1533.6,4,24,6.0,4.0,24,6,4.666666667,4.5,2016,7,7
1077.0,5.543666667,5.543666667,11.22,11.22,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
1599.0,7177.0,10722.97,699.96,2183.19,1,6,6.0,5.0,30,6,0.0,4.0,2016,7,8
1285.0,1.237666667,1.237666667,6.0,6.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
567.0,6000.0,8438.0,1162.24,2508.42,4,24,6.0,7.0,42,6,6.666666667,8.285714286,2016,12,8
1665.0,0.508333333,0.508333333,14.09,14.09,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
140.0,33.897,33.897,99.09,99.09,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,6
433.0,23870.0,23929.46,3001.95,3211.05,7,42,6.0,10.0,60,6,5.777777778,5.272727273,2016,6,8
155.0,97.50066667,97.50066667,360.64,360.64,5,30,6.0,5.0,30,6,2.666666667,2.666666667,2016,6,14
1341.0,79.5,79.5,300.7,300.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
828.0,23563.90133,23563.63,4841.8,4841.8,2,18,12.0,3.0,24,12,9.5,9.5,2016,7,22
760.0,22.556,22.556,561.96,561.96,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,6
1033.0,4931.818,4975.09,446.59,635.95,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,24
178.0,9.626666667,9.626666667,384.94,384.94,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,19
221.0,65.492,65.492,901.11,901.11,2,12,6.0,2.0,12,6,7.0,7.0,2016,6,21
287.0,18206.632,18329.44,31222.02,36307.59,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,21
979.0,39.24733333,39.24733333,771.63,771.63,2,12,6.0,2.0,12,6,9.5,9.5,2016,6,17
854.0,200.601,200.601,838.35,838.35,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,27
367.0,4756.081667,4841.49,273.83,642.33,2,12,6.0,6.0,36,6,0.0,4.5,2016,7,25
595.0,19.27,19.27,127.32,127.32,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,6
538.0,7314.736,7316.76,607.98,607.98,4,24,6.0,4.0,24,6,4.333333333,4.333333333,2016,7,22
164.0,524.4066667,526.15,438.76,470.1,2,12,6.0,2.0,12,6,0.0,0.0,2016,2,7
295.0,2419.421,2427.39,3973.46,4112.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,13
2291.0,15812.42,15888.3,1933.69,2213.69,5,42,12.0,9.0,66,12,6.0,5.25,2016,7,28
875.0,20.16,20.16,64.0,64.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,16
1192.0,1266.0,1274.0,1273.3,1599.3,2,12,6.0,2.0,12,6,0.0,64.5,2016,10,7
171.0,23.97266667,23.97266667,376.6,376.6,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,14
478.0,64.95,64.95,270.0,270.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,30
702.0,2862.753667,2867.51,1119.43,1634.14,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,19
1715.0,23564.0,27545.64,1599.19,3514.35,7,72,12.0,15.0,120,12,3.333333333,2.928571429,2016,2,8
94.0,0.0,67.06,5130.44,5310.44,0,0,0.0,0.0,0,0,0.0,0.0,2016,7,31
1169.0,9.273333333,9.273333333,269.04,269.04,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,6
172.0,68657.0,73966.29,14926.14,13007.94,0,0,0.0,0.0,0,0,0.0,0.0,2016,7,31
1744.0,23853.892,24067.69,5830.9,7363.86,10,60,6.0,22.0,132,6,1.5,1.434782609,2016,7,26
231.0,13619.04,13662.6,2229.16,2643.16,8,48,6.0,13.0,78,6,3.625,3.666666667,2016,7,18
1055.0,5550.595,5633.57,358.11,147.36,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,25
668.0,22080.0,35725.3,5929.8,8511.02,3,18,6.0,9.0,60,12,1.333333333,5.1,2016,8,13
202.0,700.0,700.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,17
695.0,6870.058667,6891.76,1327.14,1439.1,7,42,6.0,9.0,54,6,1.857142857,1.875,2016,4,7
1168.0,13.21266667,13.21266667,133.99,133.99,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
885.0,17805.41667,17962.5,6055.65,8453.37,8,48,6.0,20.0,120,6,3.75,3.6,2016,7,29
700.0,-0.833333333,-0.833333333,3021.75,3021.75,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
182.0,71.93333333,71.93333333,668.46,668.46,4,24,6.0,4.0,24,6,3.0,3.0,2016,6,26
462.0,4468.92,4470.76,2301.06,2999.46,3,18,6.0,4.0,24,6,11.0,11.0,2016,7,20
659.0,9776.0,14771.39,4291.39,5371.15,3,18,6.0,9.0,54,6,5.75,5.333333333,2016,8,8
864.0,13.29066667,13.29066667,-46.14,-46.14,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
775.0,37.47333333,37.47333333,496.98,496.98,3,18,6.0,3.0,18,6,8.0,8.0,2016,6,22
809.0,30.16,30.16,80.0,80.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,20
705.0,47400.0,59615.0,4043.22,5318.46,3,36,12.0,4.0,42,12,2.0,1.666666667,2016,10,8
201.0,340.3166667,340.3166667,-1090.88,-1090.88,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,14
901.0,94.64,94.64,1808.16,1808.16,2,12,6.0,2.0,12,6,0.0,0.0,2016,12,6
120.0,13638.16,13690.99,5266.14,6625.74,4,36,12.0,4.0,36,12,4.666666667,4.666666667,2016,10,7
652.0,4966.545333,5002.59,2310.49,3563.95,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,26
1572.0,3527.686667,3574.4,2629.89,3074.51,5,30,6.0,7.0,42,6,2.75,2.833333333,2016,11,7
642.0,19700.93,19801.1,2747.03,4159.49,10,60,6.0,14.0,84,6,1.888888889,2.076923077,2016,7,21
231.0,34478.0,34497.49,3156.49,10315.99,2,18,12.0,3.0,24,12,2.0,1.666666667,2016,7,30
238.0,8851.0,10385.4,1198.77,1517.1,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,8
738.0,4294.178667,4324.36,1597.44,1843.2,7,42,6.0,8.0,48,6,2.0,1.857142857,2016,4,7
292.0,2.0,2.0,258.4,258.4,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,6
293.0,114.4866667,114.4866667,157.82,157.82,4,24,6.0,4.0,24,6,6.0,6.0,2016,6,26
213.0,2255.433333,2259.633333,5945.84,6131.2,3,18,6.0,3.0,18,6,26.0,26.0,2016,7,23
865.0,1210.0,1210.0,1256.91,1256.91,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,17
509.0,9895.0,16554.79,600.39,2558.21,4,24,6.0,10.0,60,6,4.666666667,4.5,2016,10,8
53.0,10.9,10.9,165.35,165.35,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,6
264.0,1850.0,1850.0,1068.68,1068.68,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,18
868.0,38.874,38.874,227.48,227.48,3,18,6.0,3.0,18,6,7.5,7.5,2016,6,22
283.0,11231.28167,11302.69,36028.45,40737.7,4,24,6.0,7.0,42,6,3.666666667,3.333333333,2016,7,25
120.0,9639.95,9651.5,1514.89,1849.24,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
229.0,122.5333333,122.5333333,424.4,424.4,5,30,6.0,5.0,30,6,2.5,2.5,2016,6,20
254.0,101.34,101.34,369.75,369.75,7,42,6.0,7.0,42,6,5.714285714,5.714285714,2016,6,15
116.0,9440.0,9448.9,12936.87,17739.57,3,18,6.0,3.0,18,6,2.666666667,2.666666667,2016,7,31
1885.0,41.44,41.44,2042.6,2042.6,4,24,6.0,4.0,24,6,7.333333333,7.333333333,2016,6,28
758.0,37390.48167,38117.89,22411.84,28407.34,3,30,12.0,8.0,60,12,1.5,1.285714286,2016,7,25
687.0,3909.478,3927.09,906.91,984.95,4,24,6.0,5.0,30,6,2.8,2.8,2016,4,7
350.0,74.67333333,74.67333333,99.2,99.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,6
649.0,5213.488,5247.44,639.24,1595.16,3,18,6.0,3.0,18,6,1.5,1.5,2016,7,24
505.0,30.8,30.8,209.76,209.76,5,30,6.0,5.0,30,6,4.8,4.8,2016,8,6
2313.0,5020.0,5049.97,826.03,3831.43,2,12,6.0,3.0,18,6,13.0,13.0,2016,5,8
150.0,30.024,30.024,1614.33,1614.33,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,27
863.0,3853.289333,3871.34,326.12,688.16,1,6,6.0,2.0,12,6,0.0,31.0,2016,7,28
1365.0,257.4236667,257.4236667,420.21,420.21,7,42,6.0,7.0,42,6,2.428571429,2.428571429,2016,6,23
245.0,340.1316667,340.1316667,1139.43,1139.43,6,36,6.0,6.0,36,6,2.6,2.6,2016,6,19
154.0,5250.0,5377.0,299.83,299.83,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,8
175.0,17.63333333,17.63333333,468.51,468.51,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,23
363.0,29.45066667,29.45066667,363.76,363.76,4,24,6.0,4.0,24,6,1.333333333,1.333333333,2016,8,6
742.0,-1.0,-1.0,195.75,195.75,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
92.0,4039.866667,4044.8,438.05,457.45,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,7
910.0,10638.0,13525.66,3595.91,4086.17,2,18,12.0,4.0,30,12,0.0,6.666666667,2016,11,8
648.0,3205.0,3207.5,219.12,229.12,3,18,6.0,3.0,18,6,22.33333333,22.33333333,2016,10,7
271.0,1729.697333,1743.39,1837.36,1968.6,5,30,6.0,5.0,30,6,1.75,1.75,2016,2,7
373.0,55.57,55.57,542.9,542.9,4,24,6.0,4.0,24,6,3.0,3.0,2016,10,6
405.0,4040.0,4840.0,11478.26,14438.79,1,12,12.0,1.0,12,12,0.0,0.0,2016,11,8
814.0,123.7646667,123.7646667,66.0,66.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,22
490.0,1.066666667,1.066666667,294.4,294.4,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
1315.0,636.272,638.72,728.0,780.0,2,12,6.0,2.0,12,6,8.0,8.0,2016,2,7
633.0,9870.0,9870.0,3695.31,3695.31,1,6,6.0,1.0,6,6,2.0,2.0,2016,9,8
820.0,68.466,68.466,270.0,270.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,18
1308.0,49.77,49.77,54.0,54.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,27
93.0,2270.0,2270.0,200.13,200.13,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,18
